tconst;title;primaryTitle;startYear;genres;production_countries;popularity;poster_path;actors;directors;averageRating;numVotes;combined_features;index
tt0356487;Whisky Romeo Zulu;Whisky Romeo Zulu;2004;Drama,Thriller;Argentina;3.465;/aWEeHq1zcOJsUkjrdZHbhAp4jYg.jpg;Enrique Piñeyro, Mercedes Morán, Alejandro Awada, Adolfo Yanelli, Carlos Portaluppi, Martín Slipak, Sergio Boris, Martín Adjemián, Miguel Dedovich, Humberto Serrano;Enrique Piñeyro;7.4;1514;Whisky Romeo Zulu Drama,Thriller Enrique Piñeyro, Mercedes Morán, Alejandro Awada, Adolfo Yanelli, Carlos Portaluppi, Martín Slipak, Sergio Boris, Martín Adjemián, Miguel Dedovich, Humberto Serrano Enrique Piñeyro;307
tt0057977;Chronicle of a Boy Alone;Chronicle of a Boy Alone;1965;Drama;Argentina;3.678;/u7kUXhzpFF23UsDL9VVGAawuK3O.jpg;Diego Puente, Tino Pascali, Cacho Espíndola, Victoriano Moreira, Beto Gianola, Leonardo Favio, María Vaner, Elcira Olivera Garcés, María Luisa Robledo, Hugo Arana;Leonardo Favio;7.4;861;Chronicle of a Boy Alone Drama Diego Puente, Tino Pascali, Cacho Espíndola, Victoriano Moreira, Beto Gianola, Leonardo Favio, María Vaner, Elcira Olivera Garcés, María Luisa Robledo, Hugo Arana Leonardo Favio;308
tt0260775;Calle 54;Calle 54;2000;Documentary,Music;Spain, Italy, France, Mexico, Belgium;2.024;/34P4f0I1hI9MHfiDa32iOquslrR.jpg;Arturo O'Farrill, Rolando Guerrero, Joe Gonzales, Jim Seeley, Matt Hilgenberg, Mike Mossman, Joe Owens, Peter Brainin;Fernando Trueba;7.4;833;Calle 54 Documentary,Music Arturo O'Farrill, Rolando Guerrero, Joe Gonzales, Jim Seeley, Matt Hilgenberg, Mike Mossman, Joe Owens, Peter Brainin Fernando Trueba;309
tt0085345;The City and the Dogs;The City and the Dogs;1985;Drama;Peru;2.707;/tnEE7UGGjVOwiZuSotIua72V8rA.jpg;Pablo Serra, Gustavo Bueno, Luis Álvarez, Juan Manuel Ochoa, Eduardo Adrianzén, Liliana Navarro, Miguel Iza, Aristóteles Picho, Toño Vega, Isabel Duval;Francisco J. Lombardi;7.4;745;The City and the Dogs Drama Pablo Serra, Gustavo Bueno, Luis Álvarez, Juan Manuel Ochoa, Eduardo Adrianzén, Liliana Navarro, Miguel Iza, Aristóteles Picho, Toño Vega, Isabel Duval Francisco J. Lombardi;310
tt11941694;The Blue Star;The Blue Star;2023;Drama,Music;Argentina, Spain;2.894;/iOshxdV3tMVx7bRYKmLlqCp2UPa.jpg;León Froilán Carabajal, Pepe Lorente, Pablo Álvarez, Josh Climent, Marc Rodríguez, Guillermo Mata, Alberto Solobera, Carlos Gracia, Jonatan Sierra, Manuel Chacón;Javier Macipe;7.4;702;The Blue Star Drama,Music León Froilán Carabajal, Pepe Lorente, Pablo Álvarez, Josh Climent, Marc Rodríguez, Guillermo Mata, Alberto Solobera, Carlos Gracia, Jonatan Sierra, Manuel Chacón Javier Macipe;311
tt0094773;The Lion's Den;The Lion's Den;1988;Action,Drama,War;Peru, Spain;2.213;/jdbfsnE9ogXhC9X7IFwT1cAvL71.jpg;Gustavo Bueno, Toño Vega, José Tejada, Gilberto Torres, Bertha Pagaza, Antero Sanchez, Aristóteles Picho, Fernando Vasquez, Luis Escalante, Lucio Yabar;Francisco J. Lombardi;7.4;682;The Lion's Den Action,Drama,War Gustavo Bueno, Toño Vega, José Tejada, Gilberto Torres, Bertha Pagaza, Antero Sanchez, Aristóteles Picho, Fernando Vasquez, Luis Escalante, Lucio Yabar Francisco J. Lombardi;312
tt0041141;The Adventuress;The Adventuress;1950;Drama,Musical;Mexico;1.569;/A2hJ0jnC4GzEkzw8YOHp4bXAya0.jpg;Ninón Sevilla, Tito Junco, Andrea Palma, Rubén Rojo, Miguel Inclán, Jorge Mondragón, Maruja Grifell, Luis López Somoza, María Gentil Arcos, Miguel Manzano;Alberto Gout;7.4;657;The Adventuress Drama,Musical Ninón Sevilla, Tito Junco, Andrea Palma, Rubén Rojo, Miguel Inclán, Jorge Mondragón, Maruja Grifell, Luis López Somoza, María Gentil Arcos, Miguel Manzano Alberto Gout;313
tt0202054;The Black Vampire;The Black Vampire;1953;Drama,Horror,Mystery;Argentina;0.967;/iLkbJ5lTOvi0PjaGvsFCtVfzX9r.jpg;Olga Zubarry, Roberto Escalada, Nelly Panizza, Mariano Vidal Molina, Gloria Castilla, Emma Bernal, Lucía Besse, Pascual Pelliciota, Ricardo Argemí, Alberto Barcel;Román Viñoly Barreto;7.4;623;The Black Vampire Drama,Horror,Mystery Olga Zubarry, Roberto Escalada, Nelly Panizza, Mariano Vidal Molina, Gloria Castilla, Emma Bernal, Lucía Besse, Pascual Pelliciota, Ricardo Argemí, Alberto Barcel Román Viñoly Barreto;314
tt0084965;Last Days of the Victim;Last Days of the Victim;1982;Crime,Mystery;Argentina;1.771;/ctRPbhNzihncgtrQpOHAwNLkLGi.jpg;Federico Luppi, Soledad Silveyra, Ulises Dumont, Julio De Grazia, Arturo Maly, Elena Tasisto, Enrique Liporace, China Zorrilla, Mónica Galán, Carlos Ferreiro;Adolfo Aristarain;7.4;589;Last Days of the Victim Crime,Mystery Federico Luppi, Soledad Silveyra, Ulises Dumont, Julio De Grazia, Arturo Maly, Elena Tasisto, Enrique Liporace, China Zorrilla, Mónica Galán, Carlos Ferreiro Adolfo Aristarain;315
tt0059803;Time to Die;Time to Die;1966;Drama,Western;Mexico;2.61;/vMkkTupKVhvULv4H9wolk4JqBl5.jpg;Marga López, Jorge Martínez de Hoyos, Enrique Rocha, Alfredo Leal, Blanca Sánchez, Tito Junco, Quintín Bulnes, Miguel Maciá, Carlos Jordán, Arturo Martínez;Arturo Ripstein;7.4;568;Time to Die Drama,Western Marga López, Jorge Martínez de Hoyos, Enrique Rocha, Alfredo Leal, Blanca Sánchez, Tito Junco, Quintín Bulnes, Miguel Maciá, Carlos Jordán, Arturo Martínez Arturo Ripstein;316
tt0184901;If I Should Die Before I Wake;If I Should Die Before I Wake;1952;Horror,Mystery,Thriller;Argentina;0.976;/r8n5L07QVT3PEVfzYhbAz5OhsCI.jpg;Néstor Zavarce, Blanca del Prado, Floren Delbene, Homero Cárpena, Enrique de Pedro, Virginia Romay, Marisa Núñez, Maria A. Troncoso, Marta Quintela;Carlos Hugo Christensen;7.4;474;If I Should Die Before I Wake Horror,Mystery,Thriller Néstor Zavarce, Blanca del Prado, Floren Delbene, Homero Cárpena, Enrique de Pedro, Virginia Romay, Marisa Núñez, Maria A. Troncoso, Marta Quintela Carlos Hugo Christensen;317
tt5820466;Bad Influence;Bad Influence;2016;Drama;Chile;1.727;/ITrHmxHNOBfnKfDfkuj1lusSVr.jpg;Andrew Bargsted, Eliseo Fernández, Francisco Pérez-Bannen, Francisca Gavilán, Ariel Mateluna, Sebastián Ayala, Rosa Ramírez, Ignacia Uribe, Verónica Medel, Alex Quevedo;Claudia Huaiquimilla;7.4;411;Bad Influence Drama Andrew Bargsted, Eliseo Fernández, Francisco Pérez-Bannen, Francisca Gavilán, Ariel Mateluna, Sebastián Ayala, Rosa Ramírez, Ignacia Uribe, Verónica Medel, Alex Quevedo Claudia Huaiquimilla;318
tt0145394;A Place Called Chiapas;A Place Called Chiapas;1998;Documentary;Canada, Mexico;0.993;/wAYj5ehozgtgjvJl65dM2mArxH9.jpg;;Nettie Wild;7.4;406;A Place Called Chiapas Documentary  Nettie Wild;319
tt0060379;El escapulario;The Scapular;1968;Crime,Drama,Fantasy;Mexico;2.111;/mli4U95JiCNOV1xkUpvq5QAhDBt.jpg;Enrique Lizalde, Enrique Aguilar, Carlos Cardán, Federico Falcón, Alicia Bonet, Ofelia Guilmáin, Eleazar García, Jorge Russek, Jorge Lavat, José Carlos Ruiz;Servando González;7.4;388;The Scapular Crime,Drama,Fantasy Enrique Lizalde, Enrique Aguilar, Carlos Cardán, Federico Falcón, Alicia Bonet, Ofelia Guilmáin, Eleazar García, Jorge Russek, Jorge Lavat, José Carlos Ruiz Servando González;320
tt0042434;In the Palm of Your Hand;In the Palm of Your Hand;1951;Crime,Drama,Mystery;Mexico;1.258;/bclNgJHYInbFPWwyPD25OC8rDbr.jpg;Arturo de Córdova, Leticia Palma, Ramón Gay, Consuelo Guerrero de Luna, Enriqueta Reza, Manuel Arvide, Bertha Lehar, Lonka Becker, José Arratia, Nicolás Rodríguez;Roberto Gavaldón;7.4;376;In the Palm of Your Hand Crime,Drama,Mystery Arturo de Córdova, Leticia Palma, Ramón Gay, Consuelo Guerrero de Luna, Enriqueta Reza, Manuel Arvide, Bertha Lehar, Lonka Becker, José Arratia, Nicolás Rodríguez Roberto Gavaldón;321
tt0087121;Becoming Aware;State of Reality;1984;Drama;Argentina;2.177;/dwsnIVaXngQLE2X0rE4Te5cj1Vs.jpg;Luis Brandoni, Dora Baret, Luisina Brando, Lito Cruz, Oscar Ferrigno, María Vaner, China Zorrilla, Darío Grandinetti, Fernando Álvarez, Clotilde Borella;Alejandro Doria;7.4;353;State of Reality Drama Luis Brandoni, Dora Baret, Luisina Brando, Lito Cruz, Oscar Ferrigno, María Vaner, China Zorrilla, Darío Grandinetti, Fernando Álvarez, Clotilde Borella Alejandro Doria;322
tt8788634;Forever Chape;Forever Chape;2018;Documentary;Brazil, Colombia, Uruguay;0.615;/8DZtGVo5s8GEGETigUhogNw1Wxr.jpg;;Luis Ara;7.4;322;Forever Chape Documentary  Luis Ara;323
tt6731592;Piazzolla, the Years of the Shark;Piazzolla, the Years of the Shark;2018;Documentary;Argentina;2.152;/fglulo2dUhZCh2bzJcVr87snnlv.jpg;;Daniel Rosenfeld;7.4;303;Piazzolla, the Years of the Shark Documentary  Daniel Rosenfeld;324
tt5095010;The Companion;The Companion;2015;Drama;Panama, Cuba;1.177;/1csjQfMgt2wwCQGJ0pqtfDRo1cR.jpg;Camila Arteche, Armando Miguel Gómez, Broselianda Hernández, Michel Pentón, Yotuel Romero, Jazz Vilá;Pavel Giroud;7.4;295;The Companion Drama Camila Arteche, Armando Miguel Gómez, Broselianda Hernández, Michel Pentón, Yotuel Romero, Jazz Vilá Pavel Giroud;325
tt1045874;The Price of Sugar;The Price of Sugar;2007;Documentary;Dominican Republic, Haiti;0.6;/iJe5xgSE964G7t6fwar2tWDPxc0.jpg;Paul Newman;Bill Haney;7.4;209;The Price of Sugar Documentary Paul Newman Bill Haney;326
tt11287096;Splinters;Splinters;2020;Documentary;Argentina;0.856;/aeXvlU1j0z3H2QV10nfFbCeJFjA.jpg;Esteban Garayalde;Natalia Garayalde;7.4;152;Splinters Documentary Esteban Garayalde Natalia Garayalde;327
tt1444306;Oblivion;Oblivion;2008;Documentary;Netherlands, Peru;0.629;/bm3Q7shwPLlOHVdPo0kgBOzo1ib.jpg;;Heddy Honigmann;7.4;104;Oblivion Documentary  Heddy Honigmann;328
tt0162372;Story of a Great Love;Story of a Great Love;1942;Drama,Romance;Mexico;1.327;/4OTUeMpLTg9yNITITo6kUpYcbnF.jpg;Jorge Negrete, Domingo Soler, Gloria Marín, Julio Villarreal, Narciso Busquets, Miguel Ángel Ferriz, Andrés Soler, Eugenia Galindo, Lupita Torrentera, José Baviera;Julio Bracho;7.4;101;Story of a Great Love Drama,Romance Jorge Negrete, Domingo Soler, Gloria Marín, Julio Villarreal, Narciso Busquets, Miguel Ángel Ferriz, Andrés Soler, Eugenia Galindo, Lupita Torrentera, José Baviera Julio Bracho;329
tt0140682;Visa USA;Visa USA;1986;Comedy;Colombia;0.6;/mpchhE97GnO5s5W9io7yHbYbUSR.jpg;Marcela Agudelo, Armando Gutiérrez, Gellver De Currea, Vicky Hernández, Alejandro Lugo, Diego Álvarez, María Lucía Castrillón, Lucy Martínez, Gerardo Calero, Antonio Aparicio;Lisandro Duque Naranjo;7.4;84;Visa USA Comedy Marcela Agudelo, Armando Gutiérrez, Gellver De Currea, Vicky Hernández, Alejandro Lugo, Diego Álvarez, María Lucía Castrillón, Lucy Martínez, Gerardo Calero, Antonio Aparicio Lisandro Duque Naranjo;330
tt9803454;Candela;Candela;2021;Drama,Thriller;Dominican Republic;0.6;/rV3BnXn1ohBdTpzXfxn5wGWm7Rz.jpg;Lidia Ariza, Mario Cersósimo, Fico Cruz, Jose Cruz, Andrés Curbelo, Cesar Domínguez, Richarson Díaz, Ruth Emeterio, Cindy Galán, Félix Germán;Andrés Farías;7.4;76;Candela Drama,Thriller Lidia Ariza, Mario Cersósimo, Fico Cruz, Jose Cruz, Andrés Curbelo, Cesar Domínguez, Richarson Díaz, Ruth Emeterio, Cindy Galán, Félix Germán Andrés Farías;331
tt0070596;Socialist Realism;Socialist Realism;2023;Drama;Chile;4.775;/x96aEUcGXDPmyTmnbzieY6dGD4S.jpg;Nemesio Antúnez, Marcial Edwards, Colectivo Obrero Elmo Catalán, Javier Maldonado, Rodrigo Maturana, Juan Carlos Moraga, Darío Pulgar, Jaime Reyes, Waldo Rojas, Jaime Vadell;Raúl Ruiz, Valeria Sarmiento;7.4;71;Socialist Realism Drama Nemesio Antúnez, Marcial Edwards, Colectivo Obrero Elmo Catalán, Javier Maldonado, Rodrigo Maturana, Juan Carlos Moraga, Darío Pulgar, Jaime Reyes, Waldo Rojas, Jaime Vadell Raúl Ruiz, Valeria Sarmiento;332
tt2349677;Farewell Ferris Wheel;Farewell Ferris Wheel;2016;Documentary,Drama,News;Mexico, United States of America;2.115;/9hGWaM8OOwBvzAwLpqSFFK7aQWT.jpg;;Miguel 'M.i.G.' Martinez, Jamie Sisley;7.4;71;Farewell Ferris Wheel Documentary,Drama,News  Miguel 'M.i.G.' Martinez, Jamie Sisley;333
tt1545473;The Beast;The Beast;2010;Documentary,Drama;Mexico, Guatemala, United States of America, El Salvador;1.16;/h0qOPC0oGMFX4Dzo0dhnPjnIoD4.jpg;;Pedro Ultreras;7.4;64;The Beast Documentary,Drama  Pedro Ultreras;334
tt9104622;Mirando Al Cielo;Mirando Al Cielo;2023;Drama;Mexico;1.4;/lPkZjQjpHxtlygLnynoCsqwBVxK.jpg;Julián Fidalgo, Luis Xavier, Estela Cano, Alexis Orosco, Marco Orozco, Mauro Castañeda Aceves, Carlos Hugo Hoeflich de la Torre, Guillermo Ramírez, Aldo Enrique Alcázar, Marco Aurelio;Antonio Peláez;7.4;51;Mirando Al Cielo Drama Julián Fidalgo, Luis Xavier, Estela Cano, Alexis Orosco, Marco Orozco, Mauro Castañeda Aceves, Carlos Hugo Hoeflich de la Torre, Guillermo Ramírez, Aldo Enrique Alcázar, Marco Aurelio Antonio Peláez;335
tt13310354;Oklahoma Mon Amour;Oklahoma Mon Amour;2021;Drama;Mexico, United Kingdom, United States of America;0.964;/sHI3wrQBfzH9N14WaITYoYvsFO2.jpg;David Slemmons, Kody Burns, Arthur Dixon, Richard Williams, Tatiana Rioseco, Richard Ray Whitman, Sydne Rain Gray, Katie Williams;Carolina Rueda;7.4;50;Oklahoma Mon Amour Drama David Slemmons, Kody Burns, Arthur Dixon, Richard Williams, Tatiana Rioseco, Richard Ray Whitman, Sydne Rain Gray, Katie Williams Carolina Rueda;336
tt6048658;To End a War;To End a War;2017;Documentary;Colombia, United States of America;0.6;/th879Z87jVetR4qkdcjMXa3qYXH.jpg;;Marc Silver;7.4;47;To End a War Documentary  Marc Silver;337
tt10023266;The Dog Thief;The Dog Thief;2024;Drama;Bolivia, Chile, France, Mexico;0.6;/FzsmrECZKmJYyeVLzgBEhDiTDe.jpg;Teresa Ruiz, Alfredo Castro, Franklin Aro Huasco, María Luque;Vinko Tomicic;7.4;44;The Dog Thief Drama Teresa Ruiz, Alfredo Castro, Franklin Aro Huasco, María Luque Vinko Tomicic;338
tt0228454;Jesus, Mary and Joseph;Jesus, Mary and Joseph;1972;Drama,Family,History;Mexico;1.159;/i1uIRF3a04j1eDkzDBlSYioy1Ks.jpg;Guillermo Murray, Eric del Castillo, Enrique Rambal, Gayle Bedall, Juan Miranda, Xavier Loyá, Carlos Ancira, Juan Gallardo, José Alberto Castro, Jorge España;Miguel Zacarías;7.4;38;Jesus, Mary and Joseph Drama,Family,History Guillermo Murray, Eric del Castillo, Enrique Rambal, Gayle Bedall, Juan Miranda, Xavier Loyá, Carlos Ancira, Juan Gallardo, José Alberto Castro, Jorge España Miguel Zacarías;339
tt2202696;Sombras de Azul;Sombras de Azul;2013;Drama;Mexico, United States of America, Cuba;0.6;/drIo1EXNct0OiyRkdNMVNx9DiEa.jpg;Seedne Bujaidar, Yasmani Guerrero, Charlotta Mohlin, Lieter Ledesma Alberto, Priscila Sahagun, Adelaida Borges Fernandez, Alejandro Cuba, Joao Diezcabeza, Dayran Elias;Kelly Daniela Norris;7.4;31;Sombras de Azul Drama Seedne Bujaidar, Yasmani Guerrero, Charlotta Mohlin, Lieter Ledesma Alberto, Priscila Sahagun, Adelaida Borges Fernandez, Alejandro Cuba, Joao Diezcabeza, Dayran Elias Kelly Daniela Norris;340
tt3189552;Monstrously Alone;Monstrously Alone;2020;Animation,Comedy,Drama;Mexico;1.353;/rRL7GcA3dPNdD0GHRbq20DCeoeg.jpg;Andrés Montiel, Eréndira Ibarra, Pablo Abitia, Camila Selser, Mariana Guerrero, Santiago Zenteno, Guillermo Esquivias, María Gutiérrez, Miriana Moro, Joaquín Cosio;Enrique Cruz;7.4;30;Monstrously Alone Animation,Comedy,Drama Andrés Montiel, Eréndira Ibarra, Pablo Abitia, Camila Selser, Mariana Guerrero, Santiago Zenteno, Guillermo Esquivias, María Gutiérrez, Miriana Moro, Joaquín Cosio Enrique Cruz;341
tt0140420;We, the Music;We, the Music;2004;Documentary;Cuba;0.991;/5jSg73DcmFZbQW5YUHuzBqislaF.jpg;;Rogelio Paris;7.4;27;We, the Music Documentary  Rogelio Paris;342
tt1410206;Mamachas del ring;Mamachas del ring;2009;Documentary;Bolivia;0.6;/kVz3ge42zDTdSTxeU1sCkko6Ao7.jpg;;Betty M. Park;7.4;24;Mamachas del ring Documentary  Betty M. Park;343
tt0311854;Standard;Standard;1989;Drama;Argentina;1.4;/zmgydgceu8FeQvZiBBUBTZ0xgib.jpg;Libertad Leblanc, Jorge Díez, Miguel Oliveira, Amir Benroa, Daniel García, Juan Villola, Luis Nieto, Juan Palomino, Alberto Pérez Saavedra, Gustavo Portela;Jorge Acha;7.4;21;Standard Drama Libertad Leblanc, Jorge Díez, Miguel Oliveira, Amir Benroa, Daniel García, Juan Villola, Luis Nieto, Juan Palomino, Alberto Pérez Saavedra, Gustavo Portela Jorge Acha;344
tt4094594;The Travel Agent;The Travel Agent;2015;Documentary,Drama;Cuba, Italy, Spain;0.6;/ynWYEdpP7b6FWROLIixb52HBIRA.jpg;;Niccolò Bruna;7.4;21;The Travel Agent Documentary,Drama  Niccolò Bruna;345
tt12026598;The Secret Life of Animals;The Secret Life of Animals;2019;Adventure,Comedy,Family;Peru;1.597;/y3kQE7FfnuprOqzdBY9bMPDyQuS.jpg;Nico Ames, Nico Argelo, Carlos Casella, Nicolás Fantinato, Airam Galliani, Pold Gastello, Jean Rivera Jurado, Stephanie Orúe, Titi Plaza, Pietro Sibille;Carlitos Landeo;7.4;20;The Secret Life of Animals Adventure,Comedy,Family Nico Ames, Nico Argelo, Carlos Casella, Nicolás Fantinato, Airam Galliani, Pold Gastello, Jean Rivera Jurado, Stephanie Orúe, Titi Plaza, Pietro Sibille Carlitos Landeo;346
tt4080470;Breaking the Wave;Breaking the Wave;2014;Documentary;Brazil, Panama, Spain;0.824;/iQUA3Sju2gr9Ez742FBdwWwpKWw.jpg;;Annie Canavaggio;7.4;20;Breaking the Wave Documentary  Annie Canavaggio;347
tt1399163;Alarma!;Alarma!;2008;Documentary;Mexico;0.6;/v5ZJEV0PE4m7XHf1BolPnwBrGyv.jpg;;Bernardo Loyola, Santiago Stelley;7.4;19;Alarma! Documentary  Bernardo Loyola, Santiago Stelley;348
tt4573464;The Great Flight;The Great Flight;2014;Biography,Documentary,Drama;Chile, Spain;0.6;/3zHcmZy1LyQui1tPHQlFgtpEp2u.jpg;Maria Cazes, Sergi Dies;Carolina Astudillo Muñoz;7.4;17;The Great Flight Biography,Documentary,Drama Maria Cazes, Sergi Dies Carolina Astudillo Muñoz;349
tt7941932;Ugly Ducklings;Ugly Ducklings;2020;Adventure,Comedy,Western;Mexico;0.6;/ixg1Pm1Uy6ZcLTvmzZo8sIc10XO.jpg;Luis Deveze, Checo Rubio, Giancarlo Ruiz;Mauricio Chernovetzky;7.4;17;Ugly Ducklings Adventure,Comedy,Western Luis Deveze, Checo Rubio, Giancarlo Ruiz Mauricio Chernovetzky;350
tt9336434;Más Allá de la Herencia;Más Allá de la Herencia;2020;Adventure,Drama,Family;Mexico;0.608;/xWAjEpFuLsbOvrBkj7IiqaUTlXV.jpg;Dulce María, Carmen Aub, Mario Morán, Gaby Mellado, Anabel Ferreira, Moisés Arizmendi, Aarón Hernán, Juan Luis Orendain, Pía Salcido Orozco, Paco Pizaña;Alejandro González Padilla;7.4;15;Más Allá de la Herencia Adventure,Drama,Family Dulce María, Carmen Aub, Mario Morán, Gaby Mellado, Anabel Ferreira, Moisés Arizmendi, Aarón Hernán, Juan Luis Orendain, Pía Salcido Orozco, Paco Pizaña Alejandro González Padilla;351
tt2925892;Ecliptica Welcome Mexico;Ecliptica Welcome Mexico;2013;Adventure,Drama,Romance;Mexico;0.6;/rrp1dFtzWAxvNF5noYoDzh0cKXw.jpg;Markus Bertheau, Stephan Bertheau, Tania Broschei, Christian Fortis, Vaile Fuchs, Ceyhan Genc, Grace Hochfeld, Louis Horowitz, Victor Juarez, Fabiane Kemmann;Hugo Fortis;7.4;14;Ecliptica Welcome Mexico Adventure,Drama,Romance Markus Bertheau, Stephan Bertheau, Tania Broschei, Christian Fortis, Vaile Fuchs, Ceyhan Genc, Grace Hochfeld, Louis Horowitz, Victor Juarez, Fabiane Kemmann Hugo Fortis;352
tt12973746;Oaxacalifornia: The Return;Oaxacalifornia: The Return;2021;Documentary;Mexico;0.6;/a4vvlVpzJI26rOIgJ0QaJHd1vOH.jpg;;Trisha Ziff;7.4;11;Oaxacalifornia: The Return Documentary  Trisha Ziff;353
tt0290764;Mexico-Mexico;Mexico-Mexico;1968;Documentary;France, Mexico;0.6;/wBQaJNDjHVodFvKFdnMruY8GcIl.jpg;Carlos Fuentes;François Reichenbach;7.4;9;Mexico-Mexico Documentary Carlos Fuentes François Reichenbach;354
tt5303562;Inner Revolution;Inner Revolution;2015;Documentary,Family;Argentina, Brazil, Chile, France, Peru;0.6;/fn8RPYK5Jc8inJ3shBPqSMGknR.jpg;Mathieu Mullier-Griffiths, Bernard Métreaux;Alexandre Ferrini;7.4;8;Inner Revolution Documentary,Family Mathieu Mullier-Griffiths, Bernard Métreaux Alexandre Ferrini;355
tt14233424;Named Like a Flower;Named Like a Flower;2019;Documentary;Argentina;0.6;/kfS6Cpl2eNOQc7YQmKFjVIfF4Mu.jpg;;Carina Sama;7.4;5;Named Like a Flower Documentary  Carina Sama;356
tt7322224;El Triángulo De La Tristeza;Triangle of Sadness;2022;Comedy,Drama;Denmark, France, Germany, Greece, Mexico, Sweden, Turkey, United Kingdom, United States of America;30.999;/k9eLozCgCed5FGTSdHu0bBElAV8.jpg;Thobias Thorwid, Harris Dickinson, Charlbi Dean, Jiannis Moustos, Vicki Berlin, Dolly De Leon, Timoleon Gketsos, Alicia Eriksson, Woody Harrelson, Zlatko Buric;Ruben Östlund;7.3;189297;Triangle of Sadness Comedy,Drama Thobias Thorwid, Harris Dickinson, Charlbi Dean, Jiannis Moustos, Vicki Berlin, Dolly De Leon, Timoleon Gketsos, Alicia Eriksson, Woody Harrelson, Zlatko Buric Ruben Östlund;357
tt0120679;Frida;Frida;2002;Biography,Drama,Romance;Canada, Mexico, United States of America;13.848;/a4hgR6aKoohB6MHni171jbi9BkU.jpg;Salma Hayek, Alfred Molina, Geoffrey Rush, Mía Maestro, Amelia Zapata, Alejandro Usigli, Diego Luna, Lucia Bravo, Valeria Golino, Patricia Reyes Spíndola;Julie Taymor;7.3;96563;Frida Biography,Drama,Romance Salma Hayek, Alfred Molina, Geoffrey Rush, Mía Maestro, Amelia Zapata, Alejandro Usigli, Diego Luna, Lucia Bravo, Valeria Golino, Patricia Reyes Spíndola Julie Taymor;358
tt1772250;The Hidden Face;The Hidden Face;2011;Drama,Mystery,Thriller;Colombia, Spain;20.63;/sk6D07ntxMgzqArCq1ufHSvxZvt.jpg;Quim Gutiérrez, Martina García, María Soledad Rodríguez, Jose Luis Garcia, Marcela Mar, Humberto Dorado, Julio Pachón, Juan Alfonso Baptista, Marcela Benjumea, Clara Lago;Andrés Baiz;7.3;47093;The Hidden Face Drama,Mystery,Thriller Quim Gutiérrez, Martina García, María Soledad Rodríguez, Jose Luis Garcia, Marcela Mar, Humberto Dorado, Julio Pachón, Juan Alfonso Baptista, Marcela Benjumea, Clara Lago Andrés Baiz;359
